#fy4lon fy4lat fy4clm fy4snc fy3lon fy3lat dist fy3val outtype 
91.047 -2.78493 0 39 89.9185 -2.80798 1.12871 -999 39 
92.9201 -2.78138 0 39 88.9406 -2.78934 3.97954 -999 39 
94.7732 -2.77837 0 39 86.9872 -2.65627 7.78693 1014 201 
96.6097 -2.7759 0 39 84.9983 -3.32713 11.6244 1014 201 
98.4329 -2.77393 0 39 82.9873 -3.86254 15.4839 1014 201 
100.246 -2.77247 0 50 80.9769 -2.06379 19.2822 1014 201 
102.052 -2.77151 0 50 78.9765 -2.33517 23.0796 1014 201 
103.854 -2.77104 0 25 77.9902 -2.26688 25.8685 1014 201 
105.654 -2.77105 0 25 75.9834 -2.33605 29.674 1014 201 
107.456 -2.77155 0 39 73.9984 -3.25523 33.4613 -999 39 
109.263 -2.77255 0 39 71.9784 -3.05554 37.2853 -999 39 
111.076 -2.77404 0 50 69.9824 -1.72952 41.107 -999 50 
112.9 -2.77603 0 50 68.9975 -2.35557 43.9047 -999 50 
114.737 -2.77854 0 50 66.9953 -3.49935 47.7477 -999 50 
116.592 -2.78158 0 39 64.9929 -2.13474 51.6028 -999 39 
118.466 -2.78517 0 39 62.9632 -2.31211 55.5049 -999 39 
120.365 -2.78932 0 25 60.9929 -2.77515 59.3719 1014 201 
122.292 -2.79407 0 39 58.9808 -1.98044 63.3164 1014 201 
124.252 -2.79945 0 39 56.9997 -1.04429 67.2753 1014 201 
126.251 -2.8055 0 39 54.9881 -1.8102 71.2694 1014 201 
128.293 -2.81226 0 39 52.9833 -2.87009 75.3101 1014 201 
130.388 -2.81978 0 39 50.997 -2.66958 79.3907 1014 201 
132.541 -2.82814 0 50 48.9883 -1.45026 83.5641 1014 201 
134.763 -2.83741 0 39 46.987 -4.29874 87.7885 -999 39 
137.066 -2.84769 0 25 43.9688 -2.14804 93.1001 -999 25 
139.464 -2.85912 0 50 41.9933 -3.11944 97.4712 -999 50 
141.975 -2.87184 0 39 39.9849 -3.95225 101.996 -999 39 
144.623 -2.88607 0 39 36.9845 -3.30583 107.639 1012 201 
147.438 -2.90209 0 39 33.9839 -2.79378 113.454 1012 201 
150.466 -2.92029 0 39 30.9918 -3.10613 119.474 1012 201 
153.77 -2.94126 0 39 27.9999 -3.8128 125.773 1012 201 
157.455 -2.9659 0 39 23.9872 -2.34404 133.469 1012 201 
161.703 -2.99583 0 39 19.9901 -3.41146 141.713 -999 39 
166.908 -3.0345 0 39 14.9993 -2.16844 151.911 -999 39 
174.345 -3.09296 0 39 6.99269 -3.55528 167.352 1014 201 
34.9603 -5.12095 0 25 144.003 -3.91316 109.049 -999 25 
42.4584 -5.0234 0 39 136.048 -3.90872 93.5962 1012 201 
47.686 -4.95914 0 39 131.006 -4.75741 83.3206 1014 201 
51.948 -4.90945 0 39 127.019 -4.41871 75.0724 1014 201 
55.6426 -4.86858 0 39 123.02 -5.10161 67.3782 -999 39 
58.9549 -4.83383 0 39 120.001 -4.20633 61.0492 -999 39 
61.9889 -4.80366 0 39 117.046 -4.39472 55.0585 -999 39 
64.8101 -4.77711 0 39 114.005 -4.70495 49.1946 -999 39 
67.4626 -4.75354 0 39 111.014 -5.00109 43.5518 1014 201 
69.9781 -4.73247 0 39 109.012 -4.71473 39.034 1014 201 
72.3802 -4.71355 0 39 106.003 -5.49673 33.6317 1014 201 
74.6872 -4.69653 0 39 104.016 -4.8908 29.3295 1012 201 
76.9134 -4.68119 0 39 102.02 -3.85365 25.1202 1012 201 
79.0706 -4.66736 0 39 99.0154 -3.95757 19.9575 -999 39 
81.1683 -4.65492 0 39 97.0127 -3.86254 15.8642 -999 39 
83.2147 -4.64375 0 39 95.0304 -3.94425 11.8363 -999 39 
85.2168 -4.63376 0 39 93.065 -4.51293 7.84917 -999 39 
87.1804 -4.62487 0 39 91.0778 -4.64627 3.89741 -999 39 
89.111 -4.61703 0 39 89.088 -4.65161 0.0415458 -999 39 
91.0132 -4.61018 0 39 89.9171 -4.66494 1.09751 -999 39 
92.8913 -4.60427 0 39 88.9222 -4.64627 3.96929 -999 39 
94.7491 -4.59927 0 39 86.935 -4.51293 7.81454 1014 201 
96.5901 -4.59514 0 39 84.9696 -3.94425 11.6387 1014 201 
98.4178 -4.59188 0 39 82.9873 -3.86254 15.4478 1014 201 
100.235 -4.58945 0 39 80.9846 -3.95757 19.2612 1014 201 
102.046 -4.58785 0 39 78.9807 -3.92116 23.0746 1014 201 
103.852 -4.58706 0 25 77.98 -3.85365 25.8822 1014 201 
105.657 -4.58709 0 25 75.9839 -4.8908 29.6742 1014 201 
107.463 -4.58792 0 39 73.9972 -5.49673 33.4779 -999 39 
109.273 -4.58957 0 39 71.9859 -5.00821 37.2899 -999 39 
111.092 -4.59205 0 39 69.9957 -4.38849 41.0963 -999 39 
112.92 -4.59537 0 39 68.9864 -5.00109 43.9354 -999 39 
114.762 -4.59954 0 39 66.9996 -5.83866 47.7784 -999 39 
116.621 -4.60459 0 39 64.963 -5.18435 51.6611 -999 39 
118.5 -4.61056 0 39 62.9541 -4.39472 55.5465 -999 39 
120.404 -4.61747 0 25 60.9943 -5.94555 59.4245 1014 201 
122.336 -4.62538 1 39 58.9798 -3.7977 63.362 1014 201 
124.302 -4.63433 0 39 56.9796 -5.10161 67.3242 1014 201 
126.307 -4.64439 0 39 54.9874 -5.58932 71.3256 1014 201 
128.356 -4.65563 0 39 52.9812 -4.41871 75.3752 1014 201 
130.457 -4.66815 0 39 50.9906 -4.6525 79.4665 1014 201 
132.618 -4.68207 0 39 48.9936 -4.75741 83.6245 -999 39 
134.849 -4.6975 0 39 46.9952 -4.7334 87.8537 -999 39 
137.161 -4.71463 0 50 43.952 -3.90872 93.2125 -999 50 
139.569 -4.73367 0 25 41.9933 -3.11944 97.5895 -999 25 
142.092 -4.75488 0 50 38.9848 -5.08382 103.108 -999 50 
144.754 -4.77861 0 25 36.9862 -4.849 107.768 1012 201 
147.587 -4.80536 0 39 33.99 -5.02244 113.597 1012 201 
150.635 -4.83577 0 39 30.9923 -4.90681 119.643 1012 201 
153.967 -4.87084 0 39 27.9999 -3.8128 125.972 1012 201 
157.689 -4.91215 0 39 23.9879 -5.38903 133.702 -999 39 
161.994 -4.96249 0 39 19.9901 -3.41146 142.013 -999 39 
167.304 -5.02797 0 39 13.976 -4.59293 153.328 -999 39 
175.059 -5.12925 0 39 5.99613 -3.45762 169.072 1014 201 
33.8516 -7.17664 0 25 145.001 -8.18573 111.154 -999 25 
41.8572 -7.03032 0 39 137.003 -5.16656 95.1644 1012 201 
47.2454 -6.93736 0 39 131.001 -7.97902 83.7617 1014 201 
51.5944 -6.86623 0 39 127.023 -7.45955 75.4312 1014 201 
55.346 -6.80802 0 39 123.006 -7.2898 67.6618 -999 39 
58.6996 -6.75866 0 39 120.007 -6.66763 61.3075 -999 39 
61.7655 -6.71591 0 39 117.055 -6.44288 55.2906 -999 39 
64.6123 -6.67835 0 39 114.006 -7.69373 49.404 1014 201 
67.2862 -6.64502 0 39 111.001 -6.63998 43.7149 1014 201 
69.8199 -6.61527 0 39 109.023 -6.64176 39.2029 1014 201 
72.2379 -6.58857 0 39 106.003 -5.49673 33.7825 1014 201 
74.5589 -6.56456 0 39 104.016 -6.14871 29.4598 1014 201 
76.7977 -6.54293 0 39 102.006 -6.67209 25.2088 1014 201 
78.9663 -6.52345 0 39 100.008 -7.36306 21.0584 -999 39 
81.0745 -6.50592 0 39 97.0101 -6.33054 15.9365 -999 39 
83.1306 -6.49018 0 39 95.0101 -7.0112 11.891 -999 39 
85.1417 -6.47611 0 39 93.1191 -6.34213 7.97853 -999 39 
87.1138 -6.4636 0 39 91.0968 -6.47587 3.98302 -999 39 
89.0525 -6.45256 0 39 89.0719 -6.48122 0.0346094 -999 39 
90.9624 -6.44291 0 39 90.9281 -6.48122 0.0513745 -999 39 
92.8478 -6.43459 0 39 88.9032 -6.47587 3.94483 -999 39 
94.7127 -6.42756 0 39 86.8809 -6.34213 7.83221 1014 201 
96.5607 -6.42176 0 39 84.9899 -7.0112 11.5858 1014 201 
98.3951 -6.41716 0 39 82.9899 -6.33054 15.4054 1014 201 
100.219 -6.41375 0 39 80.9925 -5.82263 19.2358 1014 201 
102.036 -6.41149 0 39 78.9895 -7.03352 23.055 1014 201 
103.849 -6.41039 0 39 77.9938 -6.67209 25.8563 1014 201 
105.66 -6.41042 0 39 75.9842 -6.14871 29.677 1014 201 
107.473 -6.4116 0 50 73.9972 -5.49673 33.488 -999 50 
109.29 -6.41392 0 39 71.9938 -6.93086 37.2997 -999 39 
111.115 -6.41741 0 39 69.9812 -5.35788 41.147 -999 39 
112.95 -6.42207 0 39 68.9989 -6.63998 43.9515 -999 39 
114.799 -6.42794 0 39 66.9996 -5.83866 47.8028 -999 39 
116.665 -6.43505 0 39 64.9934 -7.21924 51.6773 -999 39 
118.552 -6.44345 0 39 62.9446 -6.44288 55.6069 1014 201 
120.463 -6.45318 0 39 60.9943 -5.94555 59.4708 1014 201 
122.403 -6.46431 0 39 58.9789 -5.58843 63.4307 1014 201 
124.378 -6.47691 0 39 56.994 -7.2898 67.3888 1014 201 
126.391 -6.49108 0 39 54.9874 -5.58932 71.4097 1014 201 
128.45 -6.50691 0 39 52.979 -5.94822 75.4735 1014 201 
130.562 -6.52456 0 39 50.984 -6.6043 79.5781 1014 201 
132.734 -6.54417 0 39 48.9993 -7.97902 83.7474 -999 39 
134.978 -6.56593 0 39 46.9952 -4.7334 88.0018 -999 39 
137.304 -6.59009 0 39 43.9347 -5.64452 93.3743 -999 39 
139.729 -6.61696 0 50 41.9935 -7.23532 97.737 -999 50 
142.27 -6.64692 0 25 38.991 -7.02905 103.28 -999 25 
144.953 -6.68047 0 25 36.9879 -6.37333 107.966 1012 201 
147.812 -6.71832 0 39 33.9965 -7.2121 113.816 1012 201 
150.893 -6.76142 0 39 30.9928 -6.68191 119.9 1012 201 
154.266 -6.81123 0 39 26.9844 -7.523 127.284 1012 201 
158.047 -6.87008 0 39 22.9959 -8.13561 135.057 -999 39 
162.442 -6.94218 0 39 18.9729 -7.31035 143.469 -999 39 
167.919 -7.037 0 39 13.9745 -7.10226 153.945 -999 39 
176.246 -7.18978 0 39 4.99538 -6.71045 171.251 1014 201 
32.111 -9.27057 0 25 146 -8.29315 113.893 -999 25 
41.009 -9.05983 0 39 137.005 -11.2969 96.0223 1014 201 
46.6357 -8.93426 0 39 132.007 -10.8114 85.3918 1014 201 
51.1092 -8.83967 0 39 127.026 -8.95356 75.9165 1012 201 
54.9409 -8.76282 0 39 124.003 -9.36544 69.0649 -999 39 
58.3519 -8.69795 0 39 120.013 -9.08272 61.6626 -999 39 
61.4619 -8.64191 0 39 117.065 -8.45882 55.6037 -999 39 
64.344 -8.59278 0 39 114.006 -7.69373 49.67 1014 201 
67.0471 -8.54926 0 39 111.013 -9.19847 43.9703 1014 201 
69.6058 -8.51044 0 39 109.034 -8.54034 39.4283 1014 201 
72.0454 -8.47565 0 39 106.004 -7.69909 33.9675 1014 201 
74.3855 -8.44438 0 39 104.015 -8.62814 29.6304 1014 201 
76.6414 -8.41623 0 39 102.017 -8.20453 25.3763 1014 201 
78.8254 -8.39088 0 39 100.018 -9.17963 21.2073 -999 39 
80.9478 -8.36809 0 39 98.0087 -8.22243 17.0616 -999 39 
83.017 -8.34764 0 39 95.04 -7.61059 12.0455 -999 39 
85.0403 -8.32935 0 39 93.0038 -8.16156 7.96523 -999 39 
87.024 -8.3131 0 39 91.1166 -8.27972 4.09273 -999 39 
88.9735 -8.29876 0 39 90.0859 -8.29852 1.11241 -999 39 
90.8937 -8.28623 0 39 90.9448 -8.2851 0.0510915 -999 39 
92.7891 -8.27544 0 39 88.8834 -8.27972 3.9057 1014 201 
94.6636 -8.2663 0 39 86.9962 -8.16156 7.6681 1014 201 
96.5209 -8.25878 0 39 84.96 -7.61059 11.579 1014 201 
98.3645 -8.25281 0 39 82.9927 -8.75182 15.3799 1014 201 
100.198 -8.24838 0 39 80.974 -7.95665 19.2258 1014 201 
102.023 -8.24546 0 39 78.9941 -8.56184 23.0313 1014 201 
103.845 -8.24402 0 39 77.9832 -8.20453 25.8615 1014 201 
105.665 -8.24406 0 39 75.9847 -8.62814 29.6824 1014 201 
107.486 -8.24559 0 39 73.996 -7.69909 33.4946 -999 39 
109.312 -8.24861 0 39 71.9979 -7.88151 37.3161 -999 39 
111.146 -8.25313 0 25 69.995 -7.94144 41.152 -999 25 
112.99 -8.25918 0 25 68.9874 -9.19847 44.0127 -999 25 
114.848 -8.2668 0 25 66.9804 -7.4667 47.8746 -999 25 
116.724 -8.27604 0 39 64.9934 -7.21924 51.7414 -999 39 
118.621 -8.28694 0 39 62.9381 -7.79029 55.6849 1014 201 
120.543 -8.29957 0 25 60.9958 -9.03876 59.5514 1014 201 
122.494 -8.31402 0 39 58.9768 -9.09618 63.522 1014 201 
124.48 -8.33039 0 25 56.994 -7.2898 67.494 1014 201 
126.506 -8.3488 0 39 54.9867 -9.25861 71.5249 1014 201 
128.578 -8.36939 0 39 52.9745 -8.95356 75.6058 1014 201 
130.704 -8.39233 0 39 50.9771 -8.5269 79.7268 1014 201 
132.892 -8.41783 0 39 48.9993 -7.97902 83.8936 -999 39 
135.152 -8.44616 0 39 45.9814 -9.2604 89.1747 -999 39 
137.498 -8.47763 0 39 43.9971 -11.3403 93.5447 -999 39 
139.944 -8.51265 0 39 41.9935 -7.23532 97.959 -999 39 
142.511 -8.55173 0 25 38.9974 -8.94548 103.514 -999 25 
145.223 -8.59556 0 39 35.9959 -8.04791 109.229 1012 201 
148.118 -8.64507 0 25 32.9986 -8.37016 115.119 1012 201 
151.243 -8.70157 1 39 29.9902 -8.41852 121.253 1012 201 
154.676 -8.76705 0 39 26.9929 -9.5226 127.685 1012 201 
158.538 -8.84476 0 39 22.9959 -8.13561 135.544 -999 39 
163.061 -8.94071 0 39 17.998 -8.82533 145.064 -999 39 
168.79 -9.06898 0 39 12.9946 -10.2636 155.8 1014 201 
178.156 -9.29175 0 39 2.99481 -7.86273 175.167 1014 201 
29.0926 -11.4364 0 25 149.006 -11.8674 119.914 -999 25 
39.8583 -11.1208 0 50 139.005 -11.1235 99.1471 1014 201 
45.8329 -10.9563 0 39 133.004 -10.8835 87.1707 1014 201 
50.4778 -10.8353 0 39 128.014 -10.6473 77.5363 1014 201 
54.4172 -10.738 0 39 124.007 -10.4292 69.5901 -999 39 
57.9043 -10.6563 0 39 121.024 -10.8159 63.1201 -999 39 
61.072 -10.586 0 39 117.002 -11.493 55.9371 -999 39 
64.0002 -10.5246 0 39 114.007 -10.6157 50.007 1014 201 
66.7413 -10.4702 0 39 112.015 -11.0667 45.2774 1014 201 
69.3322 -10.4218 0 39 109.046 -10.4121 39.7135 1014 201 
71.7997 -10.3785 0 39 107.007 -9.36095 35.222 1014 201 
74.1643 -10.3396 0 39 104.015 -9.85061 29.8548 1014 201 
76.4421 -10.3046 0 39 102.002 -10.9313 25.5679 1014 201 
78.646 -10.2732 0 39 100.028 -10.9719 21.3939 -999 39 
80.7865 -10.2449 0 39 98.0061 -10.3185 17.2198 -999 39 
82.8724 -10.2195 0 39 96.0136 -9.54326 13.1585 -999 39 
84.9114 -10.1968 0 39 94.1043 -9.82993 9.20023 -999 39 
86.9097 -10.1767 0 39 92.0111 -10.0188 5.10385 -999 39 
88.8731 -10.1589 0 39 90.0875 -10.0782 1.21709 -999 39 
90.8065 -10.1434 0 39 90.7872 -10.0692 0.0766914 -999 39 
92.7146 -10.13 0 39 88.863 -10.0593 3.85224 1014 201 
94.6013 -10.1187 0 39 86.9413 -9.94054 7.66206 1014 201 
96.4705 -10.1094 0 39 84.9961 -10.3005 11.476 1014 201 
98.3256 -10.102 1 39 82.9957 -11.1299 15.3644 1014 201 
100.17 -10.0965 0 39 80.982 -9.76521 19.1908 1014 201 
102.007 -10.0929 0 39 78.9988 -10.0728 23.0081 1014 201 
103.839 -10.0911 0 39 77.9977 -10.9313 25.8554 1014 201 
105.67 -10.0912 0 39 75.9849 -9.85061 29.6865 1014 201 
107.503 -10.0931 0 39 73.9947 -9.865 33.5092 -999 39 
109.34 -10.0968 0 39 71.9522 -10.0431 37.3883 -999 39 
111.185 -10.1024 0 39 69.9942 -11.4008 41.2117 -999 39 
113.041 -10.1099 0 39 67.9887 -9.48218 45.0569 -999 39 
114.911 -10.1193 0 39 66.9845 -9.73555 47.9284 -999 39 
116.799 -10.1308 0 39 64.9725 -10.8078 51.8312 -999 39 
118.709 -10.1443 0 39 62.9982 -11.493 55.7268 1014 201 
120.644 -10.1599 0 25 60.9958 -9.03876 59.6585 1014 201 
122.609 -10.1778 0 39 58.9758 -10.8159 63.6366 1014 201 
124.61 -10.1981 0 39 56.9724 -11.156 67.6441 1014 201 
126.651 -10.2209 0 39 54.9867 -9.25861 71.6711 1014 201 
128.74 -10.2465 0 39 52.9721 -10.431 75.7685 1014 201 
130.884 -10.275 0 39 50.996 -10.8348 79.8904 1014 201 
133.092 -10.3066 0 39 47.9931 -10.8114 85.1007 -999 39 
135.375 -10.3419 0 39 45.9985 -10.9268 89.3784 -999 39 
137.745 -10.381 0 39 43.9971 -11.3403 93.7531 -999 39 
140.22 -10.4246 0 39 40.9946 -11.1235 99.2275 -999 39 
142.819 -10.4733 0 39 38.9974 -8.94548 103.832 -999 39 
145.57 -10.528 0 39 35.9945 -12.0566 109.586 1012 201 
148.511 -10.59 0 39 32.9911 -9.44176 115.525 1012 201 
151.695 -10.6609 0 39 29.9963 -10.8024 121.699 1012 201 
155.205 -10.7433 0 39 25.9784 -10.0485 129.228 1012 201 
159.177 -10.8418 0 39 21.9832 -11.7172 137.197 -999 39 
163.878 -10.9647 0 39 17.9895 -10.6933 145.889 -999 39 
169.975 -11.133 0 39 11.9916 -9.43009 157.992 1014 201 
181.821 -11.4823 0 39 -999 -999 -999 -999 39 
38.308 -13.225 0 25 140.02 -13.6664 101.713 1014 201 
44.8006 -13.0113 0 39 134.001 -10.9268 89.2253 1014 201 
49.6795 -12.8595 0 25 129.011 -12.6986 79.3316 1014 201 
53.7608 -12.7391 0 39 125.014 -12.8303 71.2535 -999 39 
57.3463 -12.6388 0 39 121.025 -12.5144 63.6791 -999 39 
60.5879 -12.553 0 39 118.002 -14.5639 57.4496 -999 39 
63.5744 -12.4782 0 39 115.006 -12.1119 51.433 1014 201 
66.3633 -12.4122 0 39 112.018 -12.6333 45.6556 1014 201 
68.9945 -12.3536 0 39 110.006 -11.4008 41.0224 1014 201 
71.4967 -12.3012 0 39 107.017 -12.4192 35.5205 1014 201 
73.8919 -12.2542 0 39 105.006 -11.5445 31.122 1014 201 
76.1969 -12.212 0 39 102.013 -12.4164 25.8172 1014 201 
78.4254 -12.174 0 39 100.008 -12.4563 21.5845 -999 39 
80.5883 -12.1399 0 39 98.0033 -12.3829 17.4167 -999 39 
82.6949 -12.1094 0 39 96.0043 -12.1962 13.3097 -999 39 
84.7531 -12.0821 0 39 94.0033 -11.606 9.26244 -999 39 
86.7695 -12.0579 0 39 92.055 -12.0657 5.28552 -999 39 
88.7499 -12.0365 0 39 90.0894 -12.1255 1.34245 -999 39 
90.6996 -12.0178 0 39 90.6257 -12.1201 0.126162 -999 39 
92.6232 -12.0017 0 39 88.8418 -11.8158 3.78598 1014 201 
94.5249 -11.9881 0 39 86.8843 -11.6964 7.64612 1014 201 
96.4086 -11.9769 0 39 84.9341 -11.4677 11.4857 1014 201 
98.2779 -11.9681 0 39 82.9957 -11.1299 15.3052 1014 201 
100.136 -11.9615 0 39 80.9904 -11.5499 19.1503 1014 201 
101.987 -11.9571 0 39 79.992 -12.4563 22.0006 1014 201 
103.833 -11.955 0 39 77.9867 -12.4164 25.8505 1014 201 
105.678 -11.955 0 39 75.9855 -12.2632 29.6938 -999 39 
107.524 -11.9573 0 39 73.9933 -11.9969 33.5307 -999 39 
109.375 -11.9618 0 39 71.9598 -11.8946 37.4152 -999 39 
111.234 -11.9685 0 39 69.9942 -11.4008 41.2436 -999 39 
113.104 -11.9775 0 39 67.9816 -12.6333 45.1271 -999 39 
114.989 -11.9889 0 39 66.9889 -11.967 47.9998 -999 39 
116.892 -12.0026 0 39 64.9939 -12.1119 51.8978 -999 39 
118.817 -12.0189 0 39 62.9982 -11.493 55.8209 1014 201 
120.768 -12.0377 0 39 60.9975 -12.0621 59.7706 1014 201 
122.75 -12.0592 0 39 58.9747 -12.5144 63.7774 1014 201 
124.769 -12.0836 0 39 56.9799 -12.2061 67.7894 1014 201 
126.83 -12.1111 0 39 54.9858 -12.8303 71.8478 1014 201 
128.94 -12.1419 0 39 52.9696 -11.8928 75.9706 1014 201 
131.106 -12.1762 0 25 49.9975 -13.2612 81.1162 -999 25 
133.339 -12.2144 0 25 47.9931 -10.8114 85.3575 -999 25 
135.649 -12.2569 0 25 45.9985 -10.9268 89.6605 -999 25 
138.05 -12.3042 0 39 42.9948 -11.2969 95.0607 -999 39 
140.559 -12.3569 0 39 40.9946 -11.1235 99.5726 -999 39 
143.199 -12.416 1 25 37.9835 -11.0586 105.224 1012 201 
145.999 -12.4824 0 39 35.9945 -12.0566 110.005 1012 201 
148.999 -12.5578 0 39 32.9754 -11.5599 116.028 1012 201 
152.258 -12.6444 0 39 28.9857 -11.4117 123.278 1012 201 
155.868 -12.7456 0 39 25.9662 -12.0114 129.904 1012 201 
159.986 -12.8675 0 39 21.9863 -13.2766 138.001 -999 39 
164.93 -13.0219 0 39 16.9884 -14.2394 147.946 -999 39 
171.58 -13.2416 0 39 9.98686 -13.9254 161.595 1014 201 
36.1663 -15.3909 0 25 142.013 -14.3555 105.851 -999 25 
43.4821 -15.1089 0 39 135.13 -14.8212 91.6486 1012 201 
48.6843 -14.9195 0 25 130.008 -15.4935 81.3252 1012 201 
52.9522 -14.7724 0 39 126.007 -14.5338 73.0554 -999 39 
56.6638 -14.6512 0 39 122.015 -15.5946 65.3582 -999 39 
59.9985 -14.5481 0 39 119.001 -15.0218 59.0042 -999 39 
63.0578 -14.4586 1 39 115.028 -15.5781 51.9824 1014 201 
65.9059 -14.38 0 39 113.007 -14.1636 47.1011 1014 201 
68.5867 -14.3103 0 39 110.007 -14.7763 41.4226 1014 201 
71.1316 -14.2481 0 39 107.003 -13.3322 35.883 1014 201 
73.5639 -14.1924 0 39 105.031 -13.9281 31.4684 1014 201 
75.902 -14.1424 0 39 103.008 -12.9502 27.1323 1014 201 
78.1603 -14.0975 0 39 100.019 -14.2074 21.8586 -999 39 
80.3503 -14.0572 0 39 98.0005 -14.4176 17.6538 -999 39 
82.4819 -14.0211 0 39 96.0138 -15.0833 13.5735 -999 39 
84.5633 -13.989 0 39 94.0921 -13.6263 9.53571 -999 39 
86.6014 -13.9604 0 39 92.0941 -13.7967 5.49523 -999 39 
88.6023 -13.9352 0 39 90.0911 -13.8569 1.49085 1014 201 
90.5715 -13.9132 0 39 90.6376 -13.8515 0.0904457 -999 39 
92.5137 -13.8942 0 39 88.9981 -13.8433 3.51599 1014 201 
94.4334 -13.8782 0 39 86.9968 -13.7329 7.43806 1014 201 
96.3345 -13.865 0 39 84.9869 -13.7986 11.3479 1014 201 
98.2209 -13.8546 0 39 82.9987 -13.4678 15.227 1014 201 
100.096 -13.8468 0 39 80.9991 -13.3121 19.1042 1014 201 
101.963 -13.8417 0 39 79.9814 -14.2074 21.9846 1014 201 
103.825 -13.8392 0 39 77.9753 -13.8861 25.8502 1014 201 
105.686 -13.8393 0 39 75.9857 -13.4541 29.703 -999 39 
107.549 -13.842 0 39 73.9919 -14.0969 33.558 -999 39 
109.416 -13.8472 0 39 71.9677 -13.722 37.4488 -999 39 
111.292 -13.8551 0 39 69.9933 -14.7763 41.3089 -999 39 
113.179 -13.8658 0 39 67.9779 -14.1828 45.2023 -999 39 
115.081 -13.8791 0 39 65.9915 -13.4769 49.0914 -999 39 
117.002 -13.8953 0 39 63.9666 -14.2047 53.0364 1014 201 
118.946 -13.9144 0 39 62.9889 -13.4359 55.959 1014 201 
120.917 -13.9366 0 39 60.9992 -15.0218 59.9275 1014 201 
122.92 -13.962 0 39 58.9735 -14.1928 63.9467 1014 201 
124.96 -13.9908 0 39 56.9953 -14.2833 67.9656 1014 201 
127.044 -14.0232 0 25 53.9929 -14.5338 73.0534 1014 201 
129.179 -14.0595 0 39 51.9991 -12.5135 77.1958 1014 201 
131.373 -14.1001 0 25 49.9975 -13.2612 81.3801 -999 25 
133.636 -14.1452 0 50 47.9923 -14.7003 85.6454 -999 50 
135.979 -14.1955 0 39 45.9985 -10.9268 90.04 -999 39 
138.418 -14.2516 0 39 42.9771 -12.1201 95.4644 -999 39 
140.97 -14.3142 0 39 40.9881 -14.1983 99.982 -999 39 
143.66 -14.3844 0 25 37.9875 -14.3555 105.672 1012 201 
146.519 -14.4636 0 39 34.9996 -15.2943 111.523 1012 201 
149.593 -14.5538 0 39 31.9957 -13.9327 117.599 1012 201 
152.947 -14.6579 0 39 28.9834 -14.3847 123.964 1012 201 
156.686 -14.7804 0 39 24.9951 -12.7594 131.706 -999 39 
160.996 -14.9294 0 39 20.9979 -14.8111 139.998 -999 39 
166.276 -15.1223 0 39 14.9967 -14.8303 151.28 -999 39 
173.822 -15.4143 0 39 7.99747 -16.4245 165.828 1014 201 
32.9397 -17.6559 0 25 146.018 -18.0483 113.079 -999 25 
41.7841 -17.262 0 39 137.007 -17.1679 95.2232 1012 201 
47.4481 -17.0245 0 25 131.018 -16.4162 83.5724 1012 201 
51.9641 -16.8454 0 39 127.001 -16.5851 75.0378 -999 39 
55.8377 -16.6999 0 39 123.036 -16.9568 67.1985 -999 39 
59.2895 -16.5772 0 39 119.001 -15.0218 59.7316 -999 39 
62.439 -16.4714 0 39 116.018 -16.7422 53.5795 1014 201 
65.3598 -16.3787 0 39 113.002 -16.3276 47.642 1014 201 
68.1011 -16.2968 0 39 110.023 -15.6746 41.9264 1014 201 
70.6975 -16.2239 0 39 108.02 -16.4208 37.3228 1014 201 
73.1747 -16.1587 0 39 105.01 -16.0004 31.8352 1014 201 
75.5526 -16.1003 0 39 103.009 -16.7515 27.4639 1014 201 
77.8464 -16.048 0 39 101.016 -16.2354 23.1706 -999 39 
80.0689 -16.001 0 39 98.0237 -16.7034 17.9685 -999 39 
82.2302 -15.959 0 39 96.0138 -15.0833 13.8114 -999 39 
84.3391 -15.9216 0 39 94.0125 -15.9212 9.67345 -999 39 
86.4029 -15.8883 0 39 92.1418 -15.7905 5.73967 -999 39 
88.4282 -15.859 0 39 90.0932 -15.8512 1.66502 1014 201 
90.4204 -15.8335 0 39 90.4658 -15.8485 0.0478221 1014 201 
92.3847 -15.8115 0 39 88.9753 -15.8374 3.40949 1014 201 
94.3256 -15.7929 0 39 86.9385 -15.443 7.39541 1014 201 
96.2473 -15.7776 0 39 84.9935 -16.9346 11.3131 1014 201 
98.1536 -15.7655 0 39 82.9792 -16.0492 15.1771 1014 201 
100.048 -15.7565 0 39 80.9792 -15.3337 19.0738 1014 201 
101.935 -15.7505 0 39 79.9704 -15.9378 21.9651 1014 201 
103.816 -15.7476 0 39 77.9905 -16.5066 25.837 1014 201 
105.696 -15.7477 0 39 75.9863 -15.8071 29.7102 -999 39 
107.578 -15.7508 0 39 73.9904 -16.1672 33.5904 -999 39 
109.465 -15.7569 0 39 71.976 -15.5266 37.4898 -999 39 
111.36 -15.7661 0 39 69.9933 -14.7763 41.3789 -999 39 
113.268 -15.7784 0 39 67.974 -15.716 45.2935 -999 39 
115.19 -15.7939 0 39 65.99 -16.2824 49.2027 -999 39 
117.132 -15.8127 0 39 63.9782 -16.1119 53.1551 1014 201 
119.098 -15.8349 0 39 61.9874 -15.2007 57.1145 1014 201 
121.092 -15.8607 2 39 59.9906 -15.4513 61.1032 1014 201 
